""	"ScanData"	"X1"
"2481"	165	0
"2482"	165.06	5.33163
"2483"	165.13	2.66581
"2484"	165.19	0
"2485"	165.25	0
"2486"	165.31	0
"2487"	165.38	0
"2488"	165.44	2.66581
"2489"	165.5	2.66581
"2490"	165.56	0
"2491"	165.63	0
"2492"	165.69	5.33163
"2493"	165.75	2.66581
"2494"	165.81	2.66581
"2495"	165.88	0
"2496"	165.94	2.66581
"2497"	166	0
"2498"	166.06	0
"2499"	166.13	0
"2500"	166.19	0
"2501"	166.25	0
"2502"	166.31	0
"2503"	166.38	0
"2504"	166.44	0
"2505"	166.5	2.66581
"2506"	166.56	0
"2507"	166.63	0
"2508"	166.69	0
"2509"	166.75	0
"2510"	166.81	0
"2511"	166.88	2.66581
"2512"	166.94	0
"2513"	167	0
"2514"	167.06	0
"2515"	167.13	0
"2516"	167.19	2.66581
"2517"	167.25	0
"2518"	167.31	0
"2519"	167.38	5.33163
"2520"	167.44	2.66581
"2521"	167.5	0
"2522"	167.56	0
"2523"	167.63	0
"2524"	167.69	0
"2525"	167.75	0
"2526"	167.81	0
"2527"	167.88	2.66581
"2528"	167.94	0
"2529"	168	0
"2530"	168.06	0
"2531"	168.13	0
"2532"	168.19	2.66581
"2533"	168.25	0
"2534"	168.31	0
"2535"	168.38	0
"2536"	168.44	0
"2537"	168.5	5.33163
"2538"	168.56	0
"2539"	168.63	0
"2540"	168.69	2.66581
"2541"	168.75	0
"2542"	168.81	2.66581
"2543"	168.88	2.66581
"2544"	168.94	0
"2545"	169	2.66581
"2546"	169.06	0
"2547"	169.13	0
"2548"	169.19	0
"2549"	169.25	2.66581
"2550"	169.31	2.66581
"2551"	169.38	0
"2552"	169.44	0
"2553"	169.5	0
"2554"	169.56	0
"2555"	169.63	2.66581
"2556"	169.69	2.66581
"2557"	169.75	0
"2558"	169.81	2.66581
"2559"	169.88	0
"2560"	169.94	5.33163
"2561"	170	0
"2562"	170.06	0
"2563"	170.13	10.6633
"2564"	170.19	7.99744
"2565"	170.25	5.33163
"2566"	170.31	5.33163
"2567"	170.38	5.33163
"2568"	170.44	5.33163
"2569"	170.5	7.99744
"2570"	170.56	2.66581
"2571"	170.63	15.9949
"2572"	170.69	2.66581
"2573"	170.75	2.66581
"2574"	170.81	10.6633
"2575"	170.88	5.33163
"2576"	170.94	7.99744
"2577"	171	2.66581
"2578"	171.06	7.99744
"2579"	171.13	13.3291
"2580"	171.19	5.33163
"2581"	171.25	5.33163
"2582"	171.31	2.66581
"2583"	171.38	5.33163
"2584"	171.44	0
"2585"	171.5	2.66581
"2586"	171.56	10.6633
"2587"	171.63	5.33163
"2588"	171.69	2.66581
"2589"	171.75	2.66581
"2590"	171.81	2.66581
"2591"	171.88	2.66581
"2592"	171.94	2.66581
"2593"	172	2.66581
"2594"	172.06	0
"2595"	172.13	0
"2596"	172.19	5.33163
"2597"	172.25	7.99744
"2598"	172.31	7.99744
"2599"	172.38	5.33163
"2600"	172.44	5.33163
"2601"	172.5	10.6633
"2602"	172.56	2.66581
"2603"	172.63	0
"2604"	172.69	2.66581
"2605"	172.75	5.33163
"2606"	172.81	0
"2607"	172.88	5.33163
"2608"	172.94	5.33163
"2609"	173	7.99744
"2610"	173.06	2.66581
"2611"	173.13	0
"2612"	173.19	5.33163
"2613"	173.25	0
"2614"	173.31	2.66581
"2615"	173.38	2.66581
"2616"	173.44	10.6633
"2617"	173.5	2.66581
"2618"	173.56	2.66581
"2619"	173.63	0
"2620"	173.69	0
"2621"	173.75	2.66581
"2622"	173.81	7.99744
"2623"	173.88	2.66581
"2624"	173.94	0
"2625"	174	5.33163
"2626"	174.06	5.33163
"2627"	174.13	2.66581
"2628"	174.19	2.66581
"2629"	174.25	5.33163
"2630"	174.31	5.33163
"2631"	174.38	5.33163
"2632"	174.44	2.66581
"2633"	174.5	2.66581
"2634"	174.56	10.6633
"2635"	174.63	10.6633
"2636"	174.69	15.9949
"2637"	174.75	29.324
"2638"	174.81	13.3291
"2639"	174.88	21.3265
"2640"	174.94	39.9872
"2641"	175	29.324
"2642"	175.06	37.3214
"2643"	175.13	45.3188
"2644"	175.19	66.6453
"2645"	175.25	74.6428
"2646"	175.31	74.6428
"2647"	175.38	66.6453
"2648"	175.44	130.625
"2649"	175.5	101.301
"2650"	175.56	133.291
"2651"	175.63	143.954
"2652"	175.69	181.275
"2653"	175.75	199.936
"2654"	175.81	301.237
"2655"	175.88	359.885
"2656"	175.94	455.854
"2657"	176	581.147
"2658"	176.06	522.5
"2659"	176.13	591.811
"2660"	176.19	714.438
"2661"	176.25	738.43
"2662"	176.31	735.765
"2663"	176.38	751.759
"2664"	176.44	767.754
"2665"	176.5	786.415
"2666"	176.56	842.397
"2667"	176.63	863.724
"2668"	176.69	821.071
"2669"	176.75	751.759
"2670"	176.81	823.736
"2671"	176.88	797.078
"2672"	176.94	839.731
"2673"	177	837.065
"2674"	177.06	786.415
"2675"	177.13	853.06
"2676"	177.19	839.731
"2677"	177.25	863.724
"2678"	177.31	930.369
"2679"	177.38	893.048
"2680"	177.44	970.356
"2681"	177.5	850.395
"2682"	177.56	863.724
"2683"	177.63	783.749
"2684"	177.69	887.716
"2685"	177.75	783.749
"2686"	177.81	813.073
"2687"	177.88	807.742
"2688"	177.94	775.752
"2689"	178	799.744
"2690"	178.06	834.4
"2691"	178.13	850.395
"2692"	178.19	823.736
"2693"	178.25	735.765
"2694"	178.31	866.389
"2695"	178.38	789.081
"2696"	178.44	770.42
"2697"	178.5	711.772
"2698"	178.56	799.744
"2699"	178.63	738.43
"2700"	178.69	717.104
"2701"	178.75	741.096
"2702"	178.81	637.129
"2703"	178.88	749.094
"2704"	178.94	706.441
"2705"	179	685.114
"2706"	179.06	679.782
"2707"	179.13	706.441
"2708"	179.19	658.456
"2709"	179.25	714.438
"2710"	179.31	533.163
"2711"	179.38	575.816
"2712"	179.44	586.479
"2713"	179.5	546.492
"2714"	179.56	546.492
"2715"	179.63	658.456
"2716"	179.69	535.829
"2717"	179.75	530.497
"2718"	179.81	466.517
"2719"	179.88	447.857
"2720"	179.94	442.525
"2721"	180	383.877
"2722"	180.06	405.204
"2723"	180.13	383.877
"2724"	180.19	351.887
"2725"	180.25	263.916
"2726"	180.31	327.895
"2727"	180.38	221.263
"2728"	180.44	178.61
"2729"	180.5	135.956
"2730"	180.56	77.3086
"2731"	180.63	69.3112
"2732"	180.69	58.6479
"2733"	180.75	45.3188
"2734"	180.81	18.6607
"2735"	180.88	39.9872
"2736"	180.94	42.653
"2737"	181	26.6581
"2738"	181.06	39.9872
"2739"	181.13	45.3188
"2740"	181.19	26.6581
"2741"	181.25	29.324
"2742"	181.31	34.6556
"2743"	181.38	26.6581
"2744"	181.44	26.6581
"2745"	181.5	5.33163
"2746"	181.56	23.9923
"2747"	181.63	7.99744
"2748"	181.69	0
"2749"	181.75	13.3291
"2750"	181.81	10.6633
"2751"	181.88	2.66581
"2752"	181.94	5.33163
"2753"	182	10.6633
"2754"	182.06	13.3291
"2755"	182.13	2.66581
"2756"	182.19	5.33163
"2757"	182.25	5.33163
"2758"	182.31	0
"2759"	182.38	0
"2760"	182.44	7.99744
"2761"	182.5	5.33163
"2762"	182.56	2.66581
"2763"	182.63	0
"2764"	182.69	0
"2765"	182.75	0
"2766"	182.81	2.66581
"2767"	182.88	0
"2768"	182.94	0
"2769"	183	0
"2770"	183.06	0
"2771"	183.13	0
"2772"	183.19	0
"2773"	183.25	2.66581
"2774"	183.31	0
"2775"	183.38	0
"2776"	183.44	0
"2777"	183.5	0
"2778"	183.56	0
"2779"	183.63	2.66581
"2780"	183.69	0
"2781"	183.75	0
"2782"	183.81	0
"2783"	183.88	0
"2784"	183.94	0
"2785"	184	0
"2786"	184.06	0
"2787"	184.13	0
"2788"	184.19	0
"2789"	184.25	0
"2790"	184.31	0
"2791"	184.38	0
"2792"	184.44	0
"2793"	184.5	0
"2794"	184.56	0
"2795"	184.63	0
"2796"	184.69	0
"2797"	184.75	2.66581
"2798"	184.81	0
"2799"	184.88	0
"2800"	184.94	0
"2801"	185	0
"2802"	185.06	0
"2803"	185.13	0
"2804"	185.19	2.66581
"2805"	185.25	0
"2806"	185.31	0
"2807"	185.38	0
"2808"	185.44	0
"2809"	185.5	2.66581
"2810"	185.56	0
"2811"	185.63	2.66581
"2812"	185.69	0
"2813"	185.75	0
"2814"	185.81	0
"2815"	185.88	0
"2816"	185.94	0
"2817"	186	0
"2818"	186.06	0
"2819"	186.13	0
"2820"	186.19	0
"2821"	186.25	0
"2822"	186.31	0
"2823"	186.38	0
"2824"	186.44	0
"2825"	186.5	0
"2826"	186.56	0
"2827"	186.63	0
"2828"	186.69	0
"2829"	186.75	0
"2830"	186.81	0
"2831"	186.88	0
"2832"	186.94	0
"2833"	187	0
"2834"	187.06	0
"2835"	187.13	0
"2836"	187.19	0
"2837"	187.25	0
"2838"	187.31	0
"2839"	187.38	0
"2840"	187.44	0
"2841"	187.5	0
"2842"	187.56	0
"2843"	187.63	2.66581
"2844"	187.69	0
"2845"	187.75	0
"2846"	187.81	0
"2847"	187.88	0
"2848"	187.94	0
"2849"	188	0
"2850"	188.06	0
"2851"	188.13	0
"2852"	188.19	0
"2853"	188.25	0
"2854"	188.31	0
"2855"	188.38	0
"2856"	188.44	0
"2857"	188.5	0
"2858"	188.56	0
"2859"	188.63	0
"2860"	188.69	0
"2861"	188.75	0
"2862"	188.81	0
"2863"	188.88	0
"2864"	188.94	0
"2865"	189	0
"2866"	189.06	0
"2867"	189.13	0
"2868"	189.19	0
"2869"	189.25	0
"2870"	189.31	0
"2871"	189.38	0
"2872"	189.44	0
"2873"	189.5	0
"2874"	189.56	0
"2875"	189.63	0
"2876"	189.69	0
"2877"	189.75	0
"2878"	189.81	0
"2879"	189.88	0
"2880"	189.94	2.66581
"2881"	190	0
"2882"	190.06	0
"2883"	190.13	0
"2884"	190.19	2.66581
"2885"	190.25	2.66581
"2886"	190.31	0
"2887"	190.38	0
"2888"	190.44	0
"2889"	190.5	5.33163
"2890"	190.56	0
"2891"	190.63	2.66581
"2892"	190.69	2.66581
"2893"	190.75	0
"2894"	190.81	0
"2895"	190.88	0
"2896"	190.94	0
"2897"	191	5.33163
"2898"	191.06	0
"2899"	191.13	0
"2900"	191.19	2.66581
"2901"	191.25	0
"2902"	191.31	2.66581
"2903"	191.38	2.66581
"2904"	191.44	0
"2905"	191.5	2.66581
"2906"	191.56	0
"2907"	191.63	0
"2908"	191.69	0
"2909"	191.75	0
"2910"	191.81	7.99744
"2911"	191.88	5.33163
"2912"	191.94	2.66581
"2913"	192	2.66581
"2914"	192.06	2.66581
"2915"	192.13	5.33163
"2916"	192.19	0
"2917"	192.25	0
"2918"	192.31	2.66581
"2919"	192.38	2.66581
"2920"	192.44	2.66581
"2921"	192.5	2.66581
"2922"	192.56	2.66581
"2923"	192.63	0
"2924"	192.69	0
"2925"	192.75	2.66581
"2926"	192.81	2.66581
"2927"	192.88	0
"2928"	192.94	2.66581
"2929"	193	0
"2930"	193.06	2.66581
"2931"	193.13	0
"2932"	193.19	0
"2933"	193.25	0
"2934"	193.31	0
"2935"	193.38	0
"2936"	193.44	5.33163
"2937"	193.5	2.66581
"2938"	193.56	0
"2939"	193.63	0
"2940"	193.69	0
"2941"	193.75	0
"2942"	193.81	0
"2943"	193.88	0
"2944"	193.94	0
"2945"	194	0
"2946"	194.06	0
"2947"	194.13	5.33163
"2948"	194.19	2.66581
"2949"	194.25	0
"2950"	194.31	0
"2951"	194.38	0
"2952"	194.44	0
"2953"	194.5	0
"2954"	194.56	0
"2955"	194.63	0
"2956"	194.69	0
"2957"	194.75	0
"2958"	194.81	0
"2959"	194.88	0
"2960"	194.94	0
"2961"	195	0
"2962"	195.06	0
"2963"	195.13	0
"2964"	195.19	0
"2965"	195.25	0
"2966"	195.31	0
"2967"	195.38	0
"2968"	195.44	0
"2969"	195.5	0
"2970"	195.56	0
"2971"	195.63	0
"2972"	195.69	0
"2973"	195.75	0
"2974"	195.81	0
"2975"	195.88	0
"2976"	195.94	0
"2977"	196	0
"2978"	196.06	0
"2979"	196.13	2.66581
"2980"	196.19	0
"2981"	196.25	0
"2982"	196.31	0
"2983"	196.38	0
"2984"	196.44	0
"2985"	196.5	0
"2986"	196.56	0
"2987"	196.63	0
"2988"	196.69	2.66581
"2989"	196.75	0
"2990"	196.81	0
"2991"	196.88	0
"2992"	196.94	0
"2993"	197	0
"2994"	197.06	0
"2995"	197.13	0
"2996"	197.19	0
"2997"	197.25	0
"2998"	197.31	0
"2999"	197.38	0
"3000"	197.44	0
"3001"	197.5	0
"3002"	197.56	0
"3003"	197.63	0
"3004"	197.69	0
"3005"	197.75	0
"3006"	197.81	0
"3007"	197.88	0
"3008"	197.94	0
"3009"	198	0
"3010"	198.06	0
"3011"	198.13	0
"3012"	198.19	0
"3013"	198.25	0
"3014"	198.31	0
"3015"	198.38	0
"3016"	198.44	0
"3017"	198.5	0
"3018"	198.56	0
"3019"	198.63	0
"3020"	198.69	0
"3021"	198.75	0
"3022"	198.81	2.66581
"3023"	198.88	0
"3024"	198.94	0
"3025"	199	0
"3026"	199.06	0
"3027"	199.13	0
"3028"	199.19	0
"3029"	199.25	0
"3030"	199.31	0
"3031"	199.38	0
"3032"	199.44	0
"3033"	199.5	0
"3034"	199.56	0
"3035"	199.63	0
"3036"	199.69	0
"3037"	199.75	0
"3038"	199.81	0
"3039"	199.88	0
"3040"	199.94	0
"3041"	200	0
"3042"	200.06	0
"3043"	200.13	0
"3044"	200.19	0
"3045"	200.25	0
"3046"	200.31	0
"3047"	200.38	0
"3048"	200.44	0
"3049"	200.5	0
"3050"	200.56	0
"3051"	200.63	0
"3052"	200.69	0
"3053"	200.75	0
"3054"	200.81	0
"3055"	200.88	0
"3056"	200.94	0
"3057"	201	0
"3058"	201.06	0
"3059"	201.13	0
"3060"	201.19	0
"3061"	201.25	0
"3062"	201.31	0
"3063"	201.38	0
"3064"	201.44	0
"3065"	201.5	0
"3066"	201.56	0
"3067"	201.63	0
"3068"	201.69	0
"3069"	201.75	0
"3070"	201.81	0
"3071"	201.88	0
"3072"	201.94	0
"3073"	202	0
"3074"	202.06	0
"3075"	202.13	0
"3076"	202.19	0
"3077"	202.25	0
"3078"	202.31	0
"3079"	202.38	0
"3080"	202.44	0
"3081"	202.5	0
"3082"	202.56	0
"3083"	202.63	0
"3084"	202.69	0
"3085"	202.75	0
"3086"	202.81	0
"3087"	202.88	0
"3088"	202.94	0
"3089"	203	0
"3090"	203.06	0
"3091"	203.13	0
"3092"	203.19	0
"3093"	203.25	0
"3094"	203.31	0
"3095"	203.38	0
"3096"	203.44	0
"3097"	203.5	0
"3098"	203.56	0
"3099"	203.63	0
"3100"	203.69	0
"3101"	203.75	0
"3102"	203.81	0
"3103"	203.88	0
"3104"	203.94	0
"3105"	204	0
"3106"	204.06	0
"3107"	204.13	0
"3108"	204.19	0
"3109"	204.25	0
"3110"	204.31	0
"3111"	204.38	0
"3112"	204.44	0
"3113"	204.5	0
"3114"	204.56	0
"3115"	204.63	0
"3116"	204.69	0
"3117"	204.75	0
"3118"	204.81	0
"3119"	204.88	0
"3120"	204.94	0
"3121"	205	0
"3122"	205.06	0
"3123"	205.13	0
"3124"	205.19	0
"3125"	205.25	0
"3126"	205.31	0
"3127"	205.38	0
"3128"	205.44	0
"3129"	205.5	0
"3130"	205.56	0
"3131"	205.63	0
"3132"	205.69	0
"3133"	205.75	0
"3134"	205.81	0
"3135"	205.88	0
"3136"	205.94	0
"3137"	206	0
"3138"	206.06	0
"3139"	206.13	2.66581
"3140"	206.19	0
"3141"	206.25	0
"3142"	206.31	0
"3143"	206.38	0
"3144"	206.44	0
"3145"	206.5	0
"3146"	206.56	0
"3147"	206.63	0
"3148"	206.69	0
"3149"	206.75	0
"3150"	206.81	0
"3151"	206.88	0
"3152"	206.94	0
"3153"	207	0
"3154"	207.06	0
"3155"	207.13	0
"3156"	207.19	0
"3157"	207.25	0
"3158"	207.31	0
"3159"	207.38	0
"3160"	207.44	0
"3161"	207.5	0
"3162"	207.56	0
"3163"	207.63	0
"3164"	207.69	0
"3165"	207.75	0
"3166"	207.81	0
"3167"	207.88	0
"3168"	207.94	0
"3169"	208	0
"3170"	208.06	0
"3171"	208.13	2.66581
"3172"	208.19	0
"3173"	208.25	0
"3174"	208.31	0
"3175"	208.38	0
"3176"	208.44	0
"3177"	208.5	0
"3178"	208.56	0
"3179"	208.63	0
"3180"	208.69	0
"3181"	208.75	0
"3182"	208.81	0
"3183"	208.88	0
"3184"	208.94	0
"3185"	209	0
"3186"	209.06	0
"3187"	209.13	0
"3188"	209.19	0
"3189"	209.25	0
"3190"	209.31	0
"3191"	209.38	0
"3192"	209.44	0
"3193"	209.5	0
"3194"	209.56	0
"3195"	209.63	0
"3196"	209.69	0
"3197"	209.75	0
"3198"	209.81	0
"3199"	209.88	0
"3200"	209.94	0
"3201"	210	0
"3202"	210.06	0
"3203"	210.13	0
"3204"	210.19	0
"3205"	210.25	0
"3206"	210.31	0
"3207"	210.38	2.66581
"3208"	210.44	0
"3209"	210.5	0
"3210"	210.56	0
"3211"	210.63	0
"3212"	210.69	0
"3213"	210.75	0
"3214"	210.81	0
"3215"	210.88	0
"3216"	210.94	0
"3217"	211	0
"3218"	211.06	0
"3219"	211.13	0
"3220"	211.19	2.66581
"3221"	211.25	0
"3222"	211.31	0
"3223"	211.38	0
"3224"	211.44	0
"3225"	211.5	0
"3226"	211.56	0
"3227"	211.63	2.66581
"3228"	211.69	0
"3229"	211.75	0
"3230"	211.81	2.66581
"3231"	211.88	0
"3232"	211.94	0
"3233"	212	0
"3234"	212.06	0
"3235"	212.13	0
"3236"	212.19	0
"3237"	212.25	0
"3238"	212.31	0
"3239"	212.38	0
"3240"	212.44	0
"3241"	212.5	0
"3242"	212.56	0
"3243"	212.63	0
"3244"	212.69	0
"3245"	212.75	0
"3246"	212.81	0
"3247"	212.88	0
"3248"	212.94	0
"3249"	213	0
"3250"	213.06	2.66581
"3251"	213.13	0
"3252"	213.19	0
"3253"	213.25	0
"3254"	213.31	0
"3255"	213.38	0
"3256"	213.44	0
"3257"	213.5	0
"3258"	213.56	0
"3259"	213.63	0
"3260"	213.69	5.33163
"3261"	213.75	0
"3262"	213.81	0
"3263"	213.88	0
"3264"	213.94	0
"3265"	214	0
"3266"	214.06	0
"3267"	214.13	0
"3268"	214.19	0
"3269"	214.25	0
"3270"	214.31	5.33163
"3271"	214.38	5.33163
"3272"	214.44	0
"3273"	214.5	0
"3274"	214.56	0
"3275"	214.63	0
"3276"	214.69	0
"3277"	214.75	0
"3278"	214.81	0
"3279"	214.88	5.33163
"3280"	214.94	0
"3281"	215	0
"3282"	215.06	0
"3283"	215.13	0
"3284"	215.19	0
"3285"	215.25	0
"3286"	215.31	0
"3287"	215.38	0
"3288"	215.44	0
"3289"	215.5	0
"3290"	215.56	0
"3291"	215.63	0
"3292"	215.69	0
"3293"	215.75	0
"3294"	215.81	0
"3295"	215.88	0
"3296"	215.94	0
"3297"	216	0
"3298"	216.06	0
"3299"	216.13	0
"3300"	216.19	0
"3301"	216.25	0
"3302"	216.31	0
"3303"	216.38	0
"3304"	216.44	0
"3305"	216.5	0
"3306"	216.56	0
"3307"	216.63	0
"3308"	216.69	0
"3309"	216.75	0
"3310"	216.81	0
"3311"	216.88	0
"3312"	216.94	0
"3313"	217	0
"3314"	217.06	0
"3315"	217.13	0
"3316"	217.19	0
"3317"	217.25	0
"3318"	217.31	0
"3319"	217.38	0
"3320"	217.44	0
"3321"	217.5	0
"3322"	217.56	0
"3323"	217.63	0
"3324"	217.69	0
"3325"	217.75	0
"3326"	217.81	0
"3327"	217.88	0
"3328"	217.94	0
"3329"	218	0
"3330"	218.06	0
"3331"	218.13	0
"3332"	218.19	0
"3333"	218.25	0
"3334"	218.31	0
"3335"	218.38	0
"3336"	218.44	0
"3337"	218.5	0
"3338"	218.56	0
"3339"	218.63	0
"3340"	218.69	0
"3341"	218.75	0
"3342"	218.81	0
"3343"	218.88	0
"3344"	218.94	0
"3345"	219	0
"3346"	219.06	0
"3347"	219.13	0
"3348"	219.19	0
"3349"	219.25	0
"3350"	219.31	0
"3351"	219.38	0
"3352"	219.44	0
"3353"	219.5	0
"3354"	219.56	0
"3355"	219.63	2.66581
"3356"	219.69	0
"3357"	219.75	0
"3358"	219.81	0
"3359"	219.88	0
"3360"	219.94	0
"3361"	220	0
"3362"	220.06	0
"3363"	220.13	0
"3364"	220.19	0
"3365"	220.25	0
"3366"	220.31	0
"3367"	220.38	0
"3368"	220.44	0
"3369"	220.5	0
"3370"	220.56	0
"3371"	220.63	2.66581
"3372"	220.69	0
"3373"	220.75	0
"3374"	220.81	0
"3375"	220.88	0
"3376"	220.94	2.66581
"3377"	221	2.66581
"3378"	221.06	0
"3379"	221.13	0
"3380"	221.19	0
"3381"	221.25	0
"3382"	221.31	0
"3383"	221.38	0
"3384"	221.44	0
"3385"	221.5	0
"3386"	221.56	0
"3387"	221.63	0
"3388"	221.69	0
"3389"	221.75	0
"3390"	221.81	0
"3391"	221.88	0
"3392"	221.94	0
"3393"	222	0
"3394"	222.06	0
"3395"	222.13	0
"3396"	222.19	2.66581
"3397"	222.25	2.66581
"3398"	222.31	0
"3399"	222.38	0
"3400"	222.44	2.66581
"3401"	222.5	0
"3402"	222.56	0
"3403"	222.63	0
"3404"	222.69	2.66581
"3405"	222.75	0
"3406"	222.81	0
"3407"	222.88	0
"3408"	222.94	0
"3409"	223	2.66581
"3410"	223.06	0
"3411"	223.13	0
"3412"	223.19	0
"3413"	223.25	0
"3414"	223.31	0
"3415"	223.38	0
"3416"	223.44	0
"3417"	223.5	2.66581
"3418"	223.56	0
"3419"	223.63	0
"3420"	223.69	0
"3421"	223.75	0
"3422"	223.81	0
"3423"	223.88	2.66581
"3424"	223.94	2.66581
"3425"	224	2.66581
"3426"	224.06	0
"3427"	224.13	0
"3428"	224.19	0
"3429"	224.25	0
"3430"	224.31	0
"3431"	224.38	0
"3432"	224.44	5.33163
"3433"	224.5	0
"3434"	224.56	2.66581
"3435"	224.63	0
"3436"	224.69	0
"3437"	224.75	5.33163
"3438"	224.81	0
"3439"	224.88	0
"3440"	224.94	0
"3441"	225	0
"3442"	225.06	0
"3443"	225.13	0
"3444"	225.19	0
"3445"	225.25	0
"3446"	225.31	0
"3447"	225.38	0
"3448"	225.44	0
"3449"	225.5	0
"3450"	225.56	0
"3451"	225.63	0
"3452"	225.69	0
"3453"	225.75	0
"3454"	225.81	2.66581
"3455"	225.88	0
"3456"	225.94	0
"3457"	226	0
"3458"	226.06	0
"3459"	226.13	0
"3460"	226.19	0
"3461"	226.25	0
"3462"	226.31	0
"3463"	226.38	0
"3464"	226.44	0
"3465"	226.5	0
"3466"	226.56	0
"3467"	226.63	0
"3468"	226.69	0
"3469"	226.75	0
"3470"	226.81	0
"3471"	226.88	0
"3472"	226.94	0
"3473"	227	0
"3474"	227.06	0
"3475"	227.13	0
"3476"	227.19	0
"3477"	227.25	0
"3478"	227.31	0
"3479"	227.38	0
"3480"	227.44	0
"3481"	227.5	0
"3482"	227.56	0
"3483"	227.63	0
"3484"	227.69	0
"3485"	227.75	0
"3486"	227.81	0
"3487"	227.88	0
"3488"	227.94	0
"3489"	228	0
"3490"	228.06	0
"3491"	228.13	0
"3492"	228.19	0
"3493"	228.25	2.66581
"3494"	228.31	0
"3495"	228.38	0
"3496"	228.44	0
"3497"	228.5	0
"3498"	228.56	0
"3499"	228.63	0
"3500"	228.69	0
"3501"	228.75	0
"3502"	228.81	0
"3503"	228.88	0
"3504"	228.94	0
"3505"	229	0
"3506"	229.06	0
"3507"	229.13	0
"3508"	229.19	0
"3509"	229.25	0
"3510"	229.31	0
"3511"	229.38	0
"3512"	229.44	0
"3513"	229.5	0
"3514"	229.56	0
"3515"	229.63	0
"3516"	229.69	0
"3517"	229.75	2.66581
"3518"	229.81	0
"3519"	229.88	2.66581
"3520"	229.94	0
"3521"	230	5.33163
"3522"	230.06	0
"3523"	230.13	7.99744
"3524"	230.19	2.66581
"3525"	230.25	2.66581
"3526"	230.31	0
"3527"	230.38	0
"3528"	230.44	7.99744
"3529"	230.5	7.99744
"3530"	230.56	5.33163
"3531"	230.63	2.66581
"3532"	230.69	2.66581
"3533"	230.75	5.33163
"3534"	230.81	2.66581
"3535"	230.88	0
"3536"	230.94	2.66581
"3537"	231	2.66581
"3538"	231.06	2.66581
"3539"	231.13	2.66581
"3540"	231.19	7.99744
"3541"	231.25	2.66581
"3542"	231.31	21.3265
"3543"	231.38	10.6633
"3544"	231.44	2.66581
"3545"	231.5	7.99744
"3546"	231.56	7.99744
"3547"	231.63	7.99744
"3548"	231.69	10.6633
"3549"	231.75	2.66581
"3550"	231.81	7.99744
"3551"	231.88	7.99744
"3552"	231.94	2.66581
"3553"	232	0
"3554"	232.06	10.6633
"3555"	232.13	2.66581
"3556"	232.19	10.6633
"3557"	232.25	5.33163
"3558"	232.31	5.33163
"3559"	232.38	2.66581
"3560"	232.44	15.9949
"3561"	232.5	15.9949
"3562"	232.56	2.66581
"3563"	232.63	0
"3564"	232.69	0
"3565"	232.75	2.66581
"3566"	232.81	0
"3567"	232.88	10.6633
"3568"	232.94	2.66581
"3569"	233	0
"3570"	233.06	7.99744
"3571"	233.13	13.3291
"3572"	233.19	5.33163
"3573"	233.25	0
"3574"	233.31	2.66581
"3575"	233.38	2.66581
"3576"	233.44	5.33163
"3577"	233.5	0
"3578"	233.56	0
"3579"	233.63	5.33163
"3580"	233.69	0
"3581"	233.75	2.66581
"3582"	233.81	0
"3583"	233.88	5.33163
"3584"	233.94	0
"3585"	234	10.6633
"3586"	234.06	0
"3587"	234.13	2.66581
"3588"	234.19	0
"3589"	234.25	0
"3590"	234.31	5.33163
"3591"	234.38	0
"3592"	234.44	2.66581
"3593"	234.5	5.33163
"3594"	234.56	0
"3595"	234.63	0
"3596"	234.69	0
"3597"	234.75	5.33163
"3598"	234.81	2.66581
"3599"	234.88	7.99744
"3600"	234.94	0
"3601"	235	7.99744
"3602"	235.06	10.6633
"3603"	235.13	2.66581
"3604"	235.19	7.99744
"3605"	235.25	5.33163
"3606"	235.31	10.6633
"3607"	235.38	21.3265
"3608"	235.44	21.3265
"3609"	235.5	13.3291
"3610"	235.56	29.324
"3611"	235.63	63.9795
"3612"	235.69	58.6479
"3613"	235.75	93.3035
"3614"	235.81	151.951
"3615"	235.88	186.607
"3616"	235.94	266.581
"3617"	236	301.237
"3618"	236.06	410.535
"3619"	236.13	437.193
"3620"	236.19	546.492
"3621"	236.25	519.834
"3622"	236.31	618.469
"3623"	236.38	698.443
"3624"	236.44	639.795
"3625"	236.5	767.754
"3626"	236.56	746.428
"3627"	236.63	719.77
"3628"	236.69	698.443
"3629"	236.75	727.767
"3630"	236.81	650.459
"3631"	236.88	741.096
"3632"	236.94	730.433
"3633"	237	735.765
"3634"	237.06	770.42
"3635"	237.13	765.089
"3636"	237.19	781.083
"3637"	237.25	847.729
"3638"	237.31	781.083
"3639"	237.38	738.43
"3640"	237.44	797.078
"3641"	237.5	858.392
"3642"	237.56	805.076
"3643"	237.63	797.078
"3644"	237.69	759.757
"3645"	237.75	815.739
"3646"	237.81	845.063
"3647"	237.88	773.086
"3648"	237.94	762.423
"3649"	238	797.078
"3650"	238.06	837.065
"3651"	238.13	813.073
"3652"	238.19	823.736
"3653"	238.25	813.073
"3654"	238.31	783.749
"3655"	238.38	797.078
"3656"	238.44	791.747
"3657"	238.5	821.071
"3658"	238.56	703.775
"3659"	238.63	797.078
"3660"	238.69	690.446
"3661"	238.75	738.43
"3662"	238.81	679.782
"3663"	238.88	693.112
"3664"	238.94	613.137
"3665"	239	701.109
"3666"	239.06	743.762
